32,128,4,20192.22286,55186.40885,0,0,0,116135.4088,173808.7194,223746.3142,289265.2087,706084.9003,,-1.791472367,-0.385017473,0,0,0,-0.280954737,-0.289761633,3.261875175,-0.503896532,2.33572754,,,,,,,,,,,,,32,128,4,-1.791472367,-0.385017473,0,0,0,-0.280954737,-0.289761633,3.261875175,-0.503896532,2.33572754
32,128,8,20140.49071,55266.51244,0,0,0,116043.5314,173854.2198,223039.5969,289544.487,691569.147,,-2.04308104,-0.240425386,0,0,0,-0.359844784,-0.263659099,2.935715815,-0.407835516,0.23190096,,,,,,,,,,,,,32,128,8,-2.04308104,-0.240425386,0,0,0,-0.359844784,-0.263659099,2.935715815,-0.407835516,0.23190096
32,128,16,20372.86648,54933.20844,0,0,0,116425.0556,174298.9218,219789.0759,290006.3478,691927.979,,-0.91287942,-0.842060327,0,0,0,-0.032251045,-0.008543324,1.435557495,-0.248973194,0.283907925,,,,,,,,,,,,,32,128,16,-0.91287942,-0.842060327,0,0,0,-0.032251045,-0.008543324,1.435557495,-0.248973194,0.283907925
32,128,32,20486.83417,55247.73811,0,0,0,116602.6767,174683.1539,219397.1275,290834.7607,693441.0889,,-0.358576983,-0.274314253,0,0,0,0.1202624,0.211882199,1.254668164,0.035968971,0.503209036,,,,,,,,,,,,,32,128,32,-0.358576983,-0.274314253,0,0,0,0.1202624,0.211882199,1.254668164,0.035968971,0.503209036
32,128,64,20494.49316,55270.15875,0,0,0,116632.9405,174599.2267,218891.2136,290564.92,707794.7037,,-0.321326058,-0.233843572,0,0,0,0.146248229,0.16373496,1.021182222,-0.05684583,2.583536221,,,,,,,,,,,,,32,128,64,-0.321326058,-0.233843572,0,0,0,0.146248229,0.16373496,1.021182222,-0.05684583,2.583536221
32,256,4,20203.63208,55323.66495,0,0,0,115985.7798,173976.244,224675.9424,289737.6992,706236.7318,,-1.735981562,-0.137261457,0,0,0,-0.409432868,-0.193656508,3.690910826,-0.341377953,2.357733091,,,,,,,,,,,,,32,256,4,-1.735981562,-0.137261457,0,0,0,-0.409432868,-0.193656508,3.690910826,-0.341377953,2.357733091
32,256,8,20180.91503,55325.58603,0,0,0,115915.5313,173950.7477,224253.8583,289746.5781,693471.7497,,-1.846470007,-0.133793799,0,0,0,-0.469751313,-0.20828316,3.496113484,-0.338323957,0.507652829,,,,,,,,,,,,,32,256,8,-1.846470007,-0.133793799,0,0,0,-0.469751313,-0.20828316,3.496113484,-0.338323957,0.507652829
32,256,16,20360.39498,54779.3725,0,0,0,116593.9083,174543.4491,221138.4988,290158.8819,693610.3217,,-0.973536832,-1.119744003,0,0,0,0.112733423,0.131736613,2.058333974,-0.196507313,0.527736638,,,,,,,,,,,,,32,256,16,-0.973536832,-1.119744003,0,0,0,0.112733423,0.131736613,2.058333974,-0.196507313,0.527736638
32,256,32,20463.07222,54947.76413,0,0,0,116606.8139,174656.6353,219754.9861,290682.3459,693518.7579,,-0.474147483,-0.815786381,0,0,0,0.123814787,0.196669039,1.419824586,-0.016455845,0.514465924,,,,,,,,,,,,,32,256,32,-0.474147483,-0.815786381,0,0,0,0.123814787,0.196669039,1.419824586,-0.016455845,0.514465924
32,256,64,20490.19712,55053.4854,0,0,0,116472.8845,174422.2661,218667.2067,290115.2661,706516.0862,,-0.342220667,-0.624952758,0,0,0,0.008817032,0.062216601,0.917800051,-0.211509482,2.398221042,,,,,,,,,,,,,32,256,64,-0.342220667,-0.624952758,0,0,0,0.008817032,0.062216601,0.917800051,-0.211509482,2.398221042
32,512,4,20182.12007,55305.03563,0,0,0,115778.9744,173582.3015,224805.3428,288785.5206,699817.9616,,-1.840609086,-0.170888569,0,0,0,-0.587005217,-0.419652626,3.750630853,-0.668890789,1.427434882,,,,,,,,,,,,,32,512,4,-1.840609086,-0.170888569,0,0,0,-0.587005217,-0.419652626,3.750630853,-0.668890789,1.427434882
32,512,8,20124.56338,55317.54483,0,0,0,115864.2637,173770.9481,224850.3343,289447.3584,686890.3571,,-2.12054648,-0.148308678,0,0,0,-0.513771991,-0.311430227,3.771395009,-0.441244014,-0.446214901,,,,,,,,,,,,,32,512,8,-2.12054648,-0.148308678,0,0,0,-0.513771991,-0.311430227,3.771395009,-0.441244014,-0.446214901
32,512,16,20349.52061,54563.74105,0,0,0,116427.0849,174361.6095,221500.5994,289825.4518,690065.12,,-1.026426289,-1.508972504,0,0,0,-0.030508613,0.027419224,2.225448153,-0.311194462,0.013916281,,,,,,,,,,,,,32,512,16,-1.026426289,-1.508972504,0,0,0,-0.030508613,0.027419224,2.225448153,-0.311194462,0.013916281
32,512,32,20479.46276,54594.07463,0,0,0,116463.3857,174357.6696,219633.478,289986.1899,689876.6932,,-0.394429157,-1.454218452,0,0,0,0.000660892,0.025159017,1.363747017,-0.25590674,-0.013393173,,,,,,,,,,,,,32,512,32,-0.394429157,-1.454218452,0,0,0,0.000660892,0.025159017,1.363747017,-0.25590674,-0.013393173
32,512,64,20501.3065,54646.56154,0,0,0,116466.2339,174311.5198,218801.7421,289960.5498,703354.3467,,-0.288188173,-1.359476248,0,0,0,0.003106501,-0.001316105,0.979889945,-0.264725917,1.939977402,,,,,,,,,,,,,32,512,64,-0.288188173,-1.359476248,0,0,0,0.003106501,-0.001316105,0.979889945,-0.264725917,1.939977402
32,1024,4,20168.70537,55302.94963,0,0,0,115673.0666,173418.2629,224882.0491,288592.504,698450.5727,,-1.905853937,-0.174653936,0,0,0,-0.677942331,-0.513757958,3.786031829,-0.735281048,1.229253702,,,,,,,,,,,,,32,1024,4,-1.905853937,-0.174653936,0,0,0,-0.677942331,-0.513757958,3.786031829,-0.735281048,1.229253702
32,1024,8,20135.5589,55345.3908,0,0,0,115844.6538,173740.9993,225233.2905,289351.5663,688193.2912,,-2.067067772,-0.098044924,0,0,0,-0.530609931,-0.328611188,3.948134353,-0.474192836,-0.257375402,,,,,,,,,,,,,32,1024,8,-2.067067772,-0.098044924,0,0,0,-0.530609931,-0.328611188,3.948134353,-0.474192836,-0.257375402
32,1024,16,20366.29104,54184.5381,0,0,0,116377.8299,174344.3548,222087.7693,289804.2941,691910.4372,,-0.944860278,-2.193457984,0,0,0,-0.072801102,0.017520605,2.496434835,-0.318471891,0.281365526,,,,,,,,,,,,,32,1024,16,-0.944860278,-2.193457984,0,0,0,-0.072801102,0.017520605,2.496434835,-0.318471891,0.281365526
32,1024,32,20468.38823,54230.47373,0,0,0,116419.063,174501.3163,219816.9051,290447.1386,692517.7981,,-0.448292147,-2.11054124,0,0,0,-0.037396539,0.107565929,1.448401036,-0.097358115,0.369392786,,,,,,,,,,,,,32,1024,32,-0.448292147,-2.11054124,0,0,0,-0.037396539,0.107565929,1.448401036,-0.097358115,0.369392786
32,1024,64,20463.73665,54130.08474,0,0,0,116434.2419,174410.2454,218700.3545,290584.7066,712324.403,,-0.470915909,-2.291749758,0,0,0,-0.024363305,0.055320558,0.933098226,-0.050039996,3.24004378,,,,,,,,,,,,,32,1024,64,-0.470915909,-2.291749758,0,0,0,-0.024363305,0.055320558,0.933098226,-0.050039996,3.24004378
32,2048,4,20178.24951,55290.64522,0,0,0,115864.1556,173675.9182,225108.9645,289082.9383,697689.7442,,-1.859434282,-0.196864179,0,0,0,-0.513864849,-0.365946805,3.890756266,-0.56659052,1.118983766,,,,,,,,,,,,,32,2048,4,-1.859434282,-0.196864179,0,0,0,-0.513864849,-0.365946805,3.890756266,-0.56659052,1.118983766
32,2048,8,20151.41732,55330.67151,0,0,0,115703.4231,173607.7178,225052.8171,289023.3932,688808.7188,,-1.989937485,-0.124614177,0,0,0,-0.651876864,-0.405071847,3.86484347,-0.587071748,-0.168179007,,,,,,,,,,,,,32,2048,8,-1.989937485,-0.124614177,0,0,0,-0.651876864,-0.405071847,3.86484347,-0.587071748,-0.168179007
32,2048,16,20358.24829,50922.67552,0,0,0,116413.6464,174154.0572,222385.174,289611.1028,690741.8845,,-0.983977664,-8.08132767,0,0,0,-0.042047465,-0.091648947,2.633691028,-0.384922248,0.112002473,,,,,,,,,,,,,32,2048,16,-0.983977664,-8.08132767,0,0,0,-0.042047465,-0.091648947,2.633691028,-0.384922248,0.112002473
32,2048,32,20464.05563,52517.33477,0,0,0,116299.0216,173978.5011,219890.5501,289720.7274,697459.4651,,-0.469364498,-5.20286616,0,0,0,-0.140469448,-0.192361623,1.482389165,-0.347215601,1.085608484,,,,,,,,,,,,,32,2048,32,-0.469364498,-5.20286616,0,0,0,-0.140469448,-0.192361623,1.482389165,-0.347215601,1.085608484
32,2048,64,20470.65157,52695.99269,0,0,0,116052.5066,173738.264,217612.2272,288510.54,726259.7502,,-0.437283941,-4.880377231,0,0,0,-0.352138209,-0.330180374,0.4309131,-0.763473524,5.259749765,,,,,,,,,,,,,32,2048,64,-0.437283941,-4.880377231,0,0,0,-0.352138209,-0.330180374,0.4309131,-0.763473524,5.259749765
32,4096,4,20193.99815,51392.24452,0,0,0,116013.5695,173599.435,225001.7826,288908.4329,689778.8218,,-1.782837926,-7.233725713,0,0,0,-0.385571404,-0.409823492,3.841290415,-0.626613678,-0.02757807,,,,,,,,,,,,,32,4096,4,-1.782837926,-7.233725713,0,0,0,-0.385571404,-0.409823492,3.841290415,-0.626613678,-0.02757807
32,4096,8,20132.27053,53734.66435,0,0,0,116020.9803,173715.049,225340.4637,289390.687,682252.2197,,-2.083061353,-3.005508736,0,0,0,-0.379208125,-0.343498297,3.997596184,-0.46073681,-1.11843882,,,,,,,,,,,,,32,4096,8,-2.083061353,-3.005508736,0,0,0,-0.379208125,-0.343498297,3.997596184,-0.46073681,-1.11843882
32,4096,16,20359.2811,50583.34238,0,0,0,116322.7973,174259.1508,222363.4919,289699.5404,689438.3806,,-0.978954373,-8.693845588,0,0,0,-0.120054584,-0.031359075,2.623684425,-0.354503124,-0.076919589,,,,,,,,,,,,,32,4096,16,-0.978954373,-8.693845588,0,0,0,-0.120054584,-0.031359075,2.623684425,-0.354503124,-0.076919589
32,4096,32,20464.23129,52469.97335,0,0,0,116048.9474,173899.0193,219884.0061,289377.5729,739838.489,,-0.468510169,-5.288356534,0,0,0,-0.355194315,-0.237958621,1.479369031,-0.465247564,7.227771044,,,,,,,,,,,,,32,4096,32,-0.468510169,-5.288356534,0,0,0,-0.355194315,-0.237958621,1.479369031,-0.465247564,7.227771044
32,4096,64,20523.07534,52693.81102,0,0,0,116083.6822,173683.9769,218599.9276,288779.0531,735415.331,,-0.182311484,-4.884315286,0,0,0,-0.325369442,-0.361323696,0.886749884,-0.671115351,6.586704954,,,,,,,,,,,,,32,4096,64,-0.182311484,-4.884315286,0,0,0,-0.325369442,-0.361323696,0.886749884,-0.671115351,6.586704954
32,8192,4,20221.09436,37520.25252,0,0,0,116203.0754,173679.233,225608.5894,289241.7429,692672.329,,-1.651050601,-32.27355472,0,0,0,-0.222853122,-0.364045184,4.12133972,-0.511967865,0.391789578,,,,,,,,,,,,,32,8192,4,-1.651050601,-32.27355472,0,0,0,-0.222853122,-0.364045184,4.12133972,-0.511967865,0.391789578
32,8192,8,20174.69893,37809.29449,0,0,0,116287.1351,173938.8589,225653.0322,289825.5022,685124.8449,,-1.87670317,-31.75181555,0,0,0,-0.150675738,-0.215103499,4.141850674,-0.311177113,-0.702097689,,,,,,,,,,,,,32,8192,8,-1.87670317,-31.75181555,0,0,0,-0.150675738,-0.215103499,4.141850674,-0.311177113,-0.702097689
32,8192,16,20369.75074,45158.75463,0,0,0,116492.9625,174449.0703,222594.4766,290160.4306,687941.4749,,-0.928033391,-18.48557194,0,0,0,0.026056882,0.077593567,2.730286907,-0.195974634,-0.29387216,,,,,,,,,,,,,32,8192,16,-0.928033391,-18.48557194,0,0,0,0.026056882,0.077593567,2.730286907,-0.195974634,-0.29387216
32,8192,32,20457.1641,49954.21697,0,0,0,115975.0524,173865.6609,219919.0355,289246.39,695806.0566,,-0.502882733,-9.829457026,0,0,0,-0.418643895,-0.257095563,1.495535582,-0.510369418,0.845973337,,,,,,,,,,,,,32,8192,32,-0.502882733,-9.829457026,0,0,0,-0.418643895,-0.257095563,1.495535582,-0.510369418,0.845973337
32,8192,64,20485.53813,50691.36222,0,0,0,115927.5756,173404.6915,218578.4498,288459.5855,714483.666,,-0.36488048,-8.498862908,0,0,0,-0.459409552,-0.521543587,0.876837567,-0.780999919,3.552994466,,,,,,,,,,,,,32,8192,64,-0.36488048,-8.498862908,0,0,0,-0.459409552,-0.521543587,0.876837567,-0.780999919,3.552994466
32,16384,4,20232.12203,37237.63261,0,0,0,115990.5067,173526.8094,225488.402,288853.8655,691134.8796,,-1.597415501,-32.78370166,0,0,0,-0.405374154,-0.451487199,4.06587167,-0.645382768,0.168960847,,,,,,,,,,,,,32,16384,4,-1.597415501,-32.78370166,0,0,0,-0.405374154,-0.451487199,4.06587167,-0.645382768,0.168960847
32,16384,8,20171.31047,37600.20388,0,0,0,116009.007,173630.8744,225197.6654,289328.9667,684139.5879,,-1.893183543,-32.12923742,0,0,0,-0.389488957,-0.391787437,3.931692885,-0.481966213,-0.844894955,,,,,,,,,,,,,32,16384,8,-1.893183543,-32.12923742,0,0,0,-0.389488957,-0.391787437,3.931692885,-0.481966213,-0.844894955
32,16384,16,20344.89205,45268.76962,0,0,0,116208.7131,174042.8484,222304.6633,289287.9017,686181.9969,,-1.04893811,-18.28698788,0,0,0,-0.21801234,-0.155447004,2.596534263,-0.496091013,-0.548880394,,,,,,,,,,,,,32,16384,16,-1.04893811,-18.28698788,0,0,0,-0.21801234,-0.155447004,2.596534263,-0.496091013,-0.548880394
32,16384,32,20494.10448,49766.84321,0,0,0,115810.7679,173455.9441,219703.2581,288853.535,695808.7781,,-0.323216475,-10.16767859,0,0,0,-0.559705914,-0.492141086,1.395951442,-0.64549645,0.846367775,,,,,,,,,,,,,32,16384,32,-0.323216475,-10.16767859,0,0,0,-0.559705914,-0.492141086,1.395951442,-0.64549645,0.846367775
32,16384,64,20512.66504,50314.15197,0,0,0,115850.2495,173177.6395,218416.7001,287970.991,716269.218,,-0.232943854,-9.179751423,0,0,0,-0.525805178,-0.651798312,0.802187987,-0.949057632,3.811781705,,,,,,,,,,,,,32,16384,64,-0.232943854,-9.179751423,0,0,0,-0.525805178,-0.651798312,0.802187987,-0.949057632,3.811781705
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,32,4,20238.80086,54945.60517,0,0,0,116419.5791,174087.8949,223377.4328,289645.5925,705649.2768,,-1.564931803,-0.819683439,0,0,0,-0.036953427,-0.129604839,3.091631518,-0.373059135,2.272590863,,,,,,,,,,,,,64,32,4,-1.564931803,-0.819683439,0,0,0,-0.036953427,-0.129604839,3.091631518,-0.373059135,2.272590863
64,32,8,20229.51863,54977.15399,0,0,0,116345.8494,173977.1742,223492.6878,289578.5994,698541.948,,-1.610077618,-0.762735812,0,0,0,-0.100261045,-0.193122859,3.144823232,-0.396102166,1.242497085,,,,,,,,,,,,,64,32,8,-1.610077618,-0.762735812,0,0,0,-0.100261045,-0.193122859,3.144823232,-0.396102166,1.242497085
64,32,16,20248.59389,55103.10146,0,0,0,116472.4532,174343.4838,220645.9728,289943.8717,695078.5439,,-1.517301641,-0.535392608,0,0,0,0.008446656,0.017020938,1.831026718,-0.270462544,0.740531985,,,,,,,,,,,,,64,32,16,-1.517301641,-0.535392608,0,0,0,0.008446656,0.017020938,1.831026718,-0.270462544,0.740531985
64,32,32,20473.52683,55180.01021,0,0,0,116677.6638,174684.7263,219828.7558,290756.6512,694145.376,,-0.423299639,-0.396567421,0,0,0,0.184649613,0.212784203,1.453870293,0.009102334,0.605284204,,,,,,,,,,,,,64,32,32,-0.423299639,-0.396567421,0,0,0,0.184649613,0.212784203,1.453870293,0.009102334,0.605284204
64,32,64,20497.55899,55237.61621,0,0,0,116606.4193,174546.0272,219132.267,290587.8719,706937.4462,,-0.306414855,-0.292584924,0,0,0,0.123475929,0.133215625,1.132431525,-0.048951274,2.459290448,,,,,,,,,,,,,64,32,64,-0.306414855,-0.292584924,0,0,0,0.123475929,0.133215625,1.132431525,-0.048951274,2.459290448
64,64,4,20241.4495,54955.28856,0,0,0,116264.0561,173716.8997,223258.5463,289054.0417,704891.9456,,-1.552049675,-0.802204306,0,0,0,-0.170492426,-0.34243661,3.036763843,-0.576529846,2.162827802,,,,,,,,,,,,,64,64,4,-1.552049675,-0.802204306,0,0,0,-0.170492426,-0.34243661,3.036763843,-0.576529846,2.162827802
64,64,8,20218.44202,54918.7515,0,0,0,116428.612,173963.9199,223618.0671,289699.1188,698266.5485,,-1.663950747,-0.868156038,0,0,0,-0.029197356,-0.200726561,3.202687464,-0.354648129,1.202582329,,,,,,,,,,,,,64,64,8,-1.663950747,-0.868156038,0,0,0,-0.029197356,-0.200726561,3.202687464,-0.354648129,1.202582329
64,64,16,20279.25807,55123.71979,0,0,0,116452.8928,174262.7598,220723.9281,289911.9758,697660.1648,,-1.368160877,-0.49817521,0,0,0,-0.008348757,-0.029288645,1.867004101,-0.281433532,1.114696699,,,,,,,,,,,,,64,64,16,-1.368160877,-0.49817521,0,0,0,-0.008348757,-0.029288645,1.867004101,-0.281433532,1.114696699
64,64,32,20471.38568,55151.34543,0,0,0,116585.6861,174575.1291,219710.4127,290514.2381,695789.4403,,-0.433713504,-0.448309177,0,0,0,0.105673463,0.149910712,1.399253409,-0.074278472,0.843565071,,,,,,,,,,,,,64,64,32,-0.433713504,-0.448309177,0,0,0,0.105673463,0.149910712,1.399253409,-0.074278472,0.843565071
64,64,64,20450.83931,55214.3556,0,0,0,116545.0062,174453.7656,219060.3332,290365.4368,708942.4053,,-0.533644473,-0.334571802,0,0,0,0.070743903,0.080287135,1.099233113,-0.125460394,2.749877246,,,,,,,,,,,,,64,64,64,-0.533644473,-0.334571802,0,0,0,0.070743903,0.080287135,1.099233113,-0.125460394,2.749877246
64,128,4,20255.61723,55219.09426,0,0,0,116155.9221,174006.3107,223688.0269,289150.8662,707356.6765,,-1.483142345,-0.326018212,0,0,0,-0.263341043,-0.176407865,3.234974807,-0.543225937,2.520051181,,,,,,,,,,,,,64,128,4,-1.483142345,-0.326018212,0,0,0,-0.263341043,-0.176407865,3.234974807,-0.543225937,2.520051181
64,128,8,20228.11381,55237.68556,0,0,0,116151.4621,173967.9418,223281.4764,289337.7864,700425.8716,,-1.616910199,-0.292459744,0,0,0,-0.267170615,-0.198419296,3.047346377,-0.478932576,1.515541728,,,,,,,,,,,,,64,128,8,-1.616910199,-0.292459744,0,0,0,-0.267170615,-0.198419296,3.047346377,-0.478932576,1.515541728
64,128,16,20250.69336,54953.79179,0,0,0,116364.3988,174268.8974,220297.1901,289649.7653,695307.7161,,-1.507090487,-0.804906078,0,0,0,-0.084333711,-0.025767659,1.670058893,-0.371623859,0.773746831,,,,,,,,,,,,,64,128,16,-1.507090487,-0.804906078,0,0,0,-0.084333711,-0.025767659,1.670058893,-0.371623859,0.773746831
64,128,32,20464.31397,55222.38398,0,0,0,116537.8823,174465.41,219485.7291,290439.116,694385.6324,,-0.468108009,-0.320080075,0,0,0,0.064627007,0.086967278,1.295558961,-0.100117574,0.640105533,,,,,,,,,,,,,64,128,32,-0.468108009,-0.320080075,0,0,0,0.064627007,0.086967278,1.295558961,-0.100117574,0.640105533
64,128,64,20494.88538,55267.90201,0,0,0,116598.9976,174480.8677,218894.9346,290339.1494,709109.3246,,-0.319418429,-0.237917127,0,0,0,0.117103335,0.095835056,1.022899482,-0.134502218,2.774069523,,,,,,,,,,,,,64,128,64,-0.319418429,-0.237917127,0,0,0,0.117103335,0.095835056,1.022899482,-0.134502218,2.774069523
64,256,4,20267.15325,55295.4903,0,0,0,115853.7673,173760.6597,223899.0484,288493.7905,704031.4878,,-1.427034855,-0.188118496,0,0,0,-0.522784638,-0.31733245,3.332364009,-0.769234712,2.038118188,,,,,,,,,,,,,64,256,4,-1.427034855,-0.188118496,0,0,0,-0.522784638,-0.31733245,3.332364009,-0.769234712,2.038118188
64,256,8,20225.78046,55338.5675,0,0,0,115907.3108,173834.6172,224058.2683,289145.6631,696135.2199,,-1.628258916,-0.110361414,0,0,0,-0.476809833,-0.274904643,3.405846112,-0.545015605,0.8936803,,,,,,,,,,,,,64,256,8,-1.628258916,-0.110361414,0,0,0,-0.476809833,-0.274904643,3.405846112,-0.545015605,0.8936803
64,256,16,20267.51728,54822.90699,0,0,0,116417.1774,174405.0428,221454.5233,289908.2307,694242.4495,,-1.42526431,-1.041161472,0,0,0,-0.039015613,0.05233595,2.204183418,-0.282721673,0.619353457,,,,,,,,,,,,,64,256,16,-1.42526431,-1.041161472,0,0,0,-0.039015613,0.05233595,2.204183418,-0.282721673,0.619353457
64,256,32,20454.7586,54916.14253,0,0,0,116548.747,174503.5138,219641.467,290354.3447,692116.7917,,-0.514582273,-0.872865393,0,0,0,0.073955914,0.108826618,1.367434052,-0.129275634,0.311273321,,,,,,,,,,,,,64,256,32,-0.514582273,-0.872865393,0,0,0,0.073955914,0.108826618,1.367434052,-0.129275634,0.311273321
64,256,64,20480.30321,55080.63925,0,0,0,116481.3388,174368.5533,218678.8684,290217.7005,705843.0611,,-0.390341447,-0.57593833,0,0,0,0.016076242,0.031402735,0.923182113,-0.176275979,2.30067681,,,,,,,,,,,,,64,256,64,-0.390341447,-0.57593833,0,0,0,0.016076242,0.031402735,0.923182113,-0.176275979,2.30067681
64,512,4,20227.10918,55329.12163,0,0,0,115685.2561,173561.1812,224816.2893,288899.5516,700992.7226,,-1.621796441,-0.127411816,0,0,0,-0.667475866,-0.431768887,3.755682786,-0.629668497,1.597697713,,,,,,,,,,,,,64,512,4,-1.621796441,-0.127411816,0,0,0,-0.667475866,-0.431768887,3.755682786,-0.629668497,1.597697713
64,512,8,20225.04316,55349.71873,0,0,0,115855.9389,173848.5429,225440.5524,289393.5806,695501.769,,-1.631844898,-0.090232732,0,0,0,-0.520920034,-0.266915767,4.043788435,-0.459741521,0.801871709,,,,,,,,,,,,,64,512,8,-1.631844898,-0.090232732,0,0,0,-0.520920034,-0.266915767,4.043788435,-0.459741521,0.801871709
64,512,16,20261.01036,54589.6253,0,0,0,116297.6356,174334.6908,222090.1009,289868.652,694663.8154,,-1.456911889,-1.462249787,0,0,0,-0.14165954,0.01197658,2.497510871,-0.296335239,0.680423719,,,,,,,,,,,,,64,512,16,-1.456911889,-1.462249787,0,0,0,-0.14165954,0.01197658,2.497510871,-0.296335239,0.680423719
64,512,32,20452.92876,54635.86358,0,0,0,116380.5221,174317.4006,220001.8079,289861.2315,692787.681,,-0.523482035,-1.378786744,0,0,0,-0.070489469,0.002057541,1.533736117,-0.298887602,0.408507998,,,,,,,,,,,,,64,512,32,-0.523482035,-1.378786744,0,0,0,-0.070489469,0.002057541,1.533736117,-0.298887602,0.408507998
64,512,64,20506.76501,54606.9016,0,0,0,116557.656,174533.9244,219011.4152,290346.6431,705953.9061,,-0.261639707,-1.431064964,0,0,0,0.081605581,0.126272502,1.076656817,-0.131924702,2.316742022,,,,,,,,,,,,,64,512,64,-0.261639707,-1.431064964,0,0,0,0.081605581,0.126272502,1.076656817,-0.131924702,2.316742022
64,1024,4,20228.52412,55345.42339,0,0,0,115716.4876,173585.4011,225054.2696,288838.6979,700656.2884,,-1.614914624,-0.097986088,0,0,0,-0.640659175,-0.417874481,3.865513859,-0.650599839,1.548936955,,,,,,,,,,,,,64,1024,4,-1.614914624,-0.097986088,0,0,0,-0.640659175,-0.417874481,3.865513859,-0.650599839,1.548936955
64,1024,8,20224.54508,55376.3389,0,0,0,115833.8623,173762.2816,225637.7533,289123.3571,694450.1991,,-1.634267388,-0.042181632,0,0,0,-0.539875964,-0.316402017,4.134799249,-0.55268802,0.649463446,,,,,,,,,,,,,64,1024,8,-1.634267388,-0.042181632,0,0,0,-0.539875964,-0.316402017,4.134799249,-0.55268802,0.649463446
