32,32,4,20118.08807,54699.2707,0,0,0,114866.2257,165378.3246,197826.4541,257267.865,290907.886,,-2.068138434,-0.357455729,0,0,0,-1.112185107,-3.994590763,-4.805149021,-5.857333992,-11.11927022,,20542.94465,54895.49779,0,0,0,116158.1189,172259.3822,207812.1369,273274.463,327301.4156
32,32,8,20132.53383,54693.41995,0,0,0,115501.0168,168196.9995,199319.8374,256265.7521,293325.6999,,-1.997818604,-0.368113709,0,0,0,-0.565696273,-2.358293911,-4.086527259,-6.224039647,-10.38055853,,,,,,,,,,,
32,32,16,20337.48212,54705.70013,0,0,0,115458.6412,168708.6467,200153.5148,261169.9989,294364.3942,,-1.000160815,-0.345743598,0,0,0,-0.602177273,-2.061272526,-3.685358489,-4.429416476,-10.06320753,,-0.150733458,0.427754697,0,0,0,-0.247515149,0.110846054,3.134565818,3.112453335,-8.737025952
32,32,32,20429.38716,54757.28689,0,0,0,115695.6867,170501.2668,201170.8228,262391.286,292616.3926,,-0.552780737,-0.251770938,0,0,0,-0.398105879,-1.020620839,-3.195825935,-3.982507889,-10.59727231,,12.36975754,10.55134307,0,0,0,16.0621084,19.33954414,12.12713262,18.74378295,13.60024642
32,32,64,20431.06856,54782.27103,0,0,0,115156.3696,169119.5256,196144.2789,269869.0393,258880.2152,,-0.54459593,-0.206258763,0,0,0,-0.862401517,-1.822749143,-5.614618219,-1.24615513,-20.90464487,,,,,,,,,,,
32,64,4,20111.71977,54714.64942,0,0,0,113538.666,164449.6403,196048.8122,249836.353,288932.2317,,-2.099138366,-0.329441185,0,0,0,-2.255075241,-4.53371053,-5.660557162,-8.576765539,-11.72288945,,20511.97951,55130.31587,0,0,0,115870.6101,172450.3247,214326.1452,281780.0031,298705.0055
32,64,8,20106.9469,54693.32796,0,0,0,115326.1019,167828.562,198505.0786,253507.9434,293575.5244,,-2.122372001,-0.368281285,0,0,0,-0.716279746,-2.572179209,-4.478592297,-7.23321138,-10.30422996,,751.039349,1853.114799,0,0,0,4874.851227,7467.716035,9718.87182,12429.36204,34308.94037
32,64,16,20324.99963,54617.60611,0,0,0,115430.4567,169164.7998,200827.2791,266908.4921,295010.4559,,-1.060923698,-0.506219457,0,0,0,-0.62644118,-1.796466573,-3.3611405,-2.32951547,-9.865817113,,,,,,,,,,,
32,64,32,20405.66517,54679.26976,0,0,0,115796.1671,170456.0761,203113.8059,268234.8551,294017.5486,,-0.66825584,-0.393890292,0,0,0,-0.311602777,-1.046854998,-2.260854993,-1.844156172,-10.16917885,,,,,,,,,,,
32,64,64,20444.33151,54714.94427,0,0,0,115308.5072,169446.6886,198441.836,273138.6964,259885.5831,,-0.480033876,-0.32890407,0,0,0,-0.731426942,-1.632824511,-4.509024921,-0.04968141,-20.59747606,,,,,,,,,,,
32,128,4,20111.53059,54815.67149,0,0,0,113729.7666,165275.3042,196227.5917,250378.8834,289718.6289,,-2.100059276,-0.14541504,0,0,0,-2.090557587,-4.054396167,-5.574527795,-8.378236049,-11.48262248,,,,,,,,,,,
32,128,8,20095.84941,54957.21277,0,0,0,115348.9849,168102.7193,198659.6713,254622.4216,293911.6872,,-2.17639293,0.112422639,0,0,0,-0.696579881,-2.413025419,-4.40420171,-6.825387632,-10.20152257,,,,,,,,,,,
32,128,16,20319.51396,54515.75476,0,0,0,115378.0971,169586.9302,200680.8141,267393.5663,295663.805,,-1.087627159,-0.691756258,0,0,0,-0.671517323,-1.551411464,-3.431620044,-2.152011069,-9.666200174,,,,,,,,,,,
