32,32,4,20259.4437,53862.18179,0,0,0,96063.63292,140797.6386,177590.7149,221847.8425,280697.8618,,-3.526872032,-0.990903075,0,0,0,3.825148556,-0.709246434,1.840668435,-2.990798293,-15.1987753,,210000.914,544012.4535,0,0,0,925244.3582,1418033.735,1743809.403,2286874.217,3310068.491
32,32,8,20246.0954,53802.57894,0,0,0,97669.11724,142575.8877,177543.9805,224788.066,279164.2778,,-3.590435084,-1.100464631,0,0,0,5.560348887,0.544778067,1.813868234,-1.705102964,-15.66208413,,,,,,,,,,,
32,32,16,20634.71224,54033.20995,0,0,0,97590.78639,143163.352,176711.3332,229095.2035,276645.2874,,-1.739886657,-0.676520268,0,0,0,5.475689259,0.959058959,1.336380662,0.178313918,-16.42309269,,0.980852638,5.408772309,0,0,0,25.25691584,22.38475147,26.6337221,24.42645946,-10.25784266
32,32,32,20806.94672,54126.7342,0,0,0,97235.39168,144198.5367,177814.0625,230399.5164,275893.2064,,-0.919725981,-0.504604627,0,0,0,5.091580226,1.689073121,1.968748723,0.748661355,-16.65030278,,,,,,,,,,,
32,32,64,20760.3542,54210.64472,0,0,0,94459.87888,141276.1428,173358.9414,222376.99,246586.2858,,-1.141594148,-0.350360881,0,0,0,2.091818296,-0.371804437,-0.586072414,-2.759413672,-25.50417413,,5.486175393,45.21454575,0,0,0,-5.116074389,-0.88396276,1.857553556,-0.632372996,1.004653647
32,64,4,20282.91702,54640.61247,0,0,0,96375.89598,141206.4049,178354.8849,223351.6404,283295.8784,,-3.415094786,0.440002926,0,0,0,4.16264109,-0.420983709,2.2788872,-2.333220429,-14.41389226,,,,,,,,,,,
32,64,8,20263.19804,54780.12637,0,0,0,97819.81372,142724.9382,178639.7208,227515.8011,281206.7058,,-3.508994272,0.696456426,0,0,0,5.723220983,0.649888764,2.442228382,-0.512324173,-15.04504919,,21206.06994,57343.6849,0,0,0,115893.2547,173545.7068,220825.075,284547.6624,297052.6872
32,64,16,20634.3003,54489.49033,0,0,0,97647.96674,143470.6196,178742.5613,230405.9082,278693.6702,,-1.741848265,0.162211238,0,0,0,5.537489525,1.175744694,2.501203007,0.751456391,-15.80425872,,,,,,,,,,,
32,64,32,20755.75976,54189.16775,0,0,0,97204.78165,144251.3302,179673.9303,230696.22,276921.347,,-1.163472368,-0.389839692,0,0,0,5.058497041,1.726303227,3.03530324,0.87840338,-16.33969273,,838.0142451,2462.800127,0,0,0,5854.260111,10335.38921,11299.46177,17022.70058,40571.41938
32,64,64,20767.92492,54278.13141,0,0,0,94598.96013,141328.2597,173743.4203,222579.8853,246607.6933,,-1.105543249,-0.2263073,0,0,0,2.242136694,-0.335051467,-0.365590217,-2.670692026,-25.49770676,,,,,,,,,,,
32,128,4,20295.94435,55794.37911,0,0,0,96558.77742,141961.0283,178881.3075,224475.1875,284200.6887,,-3.353060171,2.560848932,0,0,0,4.360298531,0.111178092,2.580767999,-1.841917874,-14.14054133,,,,,,,,,,,
32,128,8,20267.70226,55957.90855,0,0,0,98052.84863,143505.81,179972.5959,229197.8814,281705.7792,,-3.487545706,2.861447631,0,0,0,5.975084074,1.200560985,3.206575144,0.223212692,-14.89427483,,,,,,,,,,,
32,128,16,20642.44373,54931.32779,0,0,0,97803.63868,143716.8867,179968.6917,230858.7089,278706.6813,,-1.70307017,0.974393852,0,0,0,5.705739067,1.349412669,3.204336282,0.949456203,-15.80032796,,,,,,,,,,,
32,128,32,20767.00656,54735.52857,0,0,0,97136.37401,144344.4545,179746.7194,230828.4403,277963.9745,,-1.109916369,0.614477062,0,0,0,4.984562375,1.791974673,3.077044657,0.936220411,-16.02470604,,,,,,,,,,,
32,128,64,20774.2767,54475.97372,0,0,0,94450.67132,141302.3376,174286.1841,222769.9921,247195.2356,,-1.075296836,0.137365098,0,0,0,2.081866805,-0.353331781,-0.054338452,-2.587562463,-25.3202052,,,,,,,,,,,
32,256,4,20277.55649,57343.6849,0,0,0,101513.9716,150767.4791,191495.7995,239977.8713,288812.9138,,-3.440620998,5.408772309,0,0,0,9.715850428,6.321503397,9.814638842,4.937066132,-12.74714868,,,,,,,,,,,
32,256,8,20236.95863,57226.90443,0,0,0,102777.1506,152631.9198,193676.6768,244413.6374,281535.1682,,-3.633943314,5.194107247,0,0,0,11.08108867,7.636310407,11.06527855,6.876729508,-14.94581786,,,,,,,,,,,
32,256,16,20651.21677,55775.41558,0,0,0,100145.9564,146473.5604,184736.6187,236174.0341,279085.8883,,-1.661293996,2.525990289,0,0,0,8.237305666,3.293424041,5.938538185,3.273731463,-15.68576626,,,,,,,,,,,
32,256,32,20778.48861,53162.8743,0,0,0,98606.9565,146850.3431,183119.3287,234039.0094,278218.3623,,-1.055240185,-2.276365354,0,0,0,6.573961406,3.559131916,5.011091642,2.340131938,-15.9478533,,,,,,,,,,,
32,256,64,20774.10641,53687.85345,0,0,0,94482.97474,142113.6229,175203.0959,223749.2284,247434.5911,,-1.076107721,-1.311352232,0,0,0,2.116780206,0.218788086,0.471471171,-2.159363866,-25.24789387,,,,,,,,,,,
